name,address,site_url,diocese,category,parish_list_url
St. John the Evangelist Parish,"126 W. Georgia St. , Indianapolis, IN, 46225-1004",https://www.stjohnsindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph Parish,"201 E. Ohio Street, Rockville, IN, 47872",https://stjosephrockville.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph Parish,"2008 S. Mickley Ave. , Indianapolis, IN, 46241",https://www.stjosephindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph Parish,"341 State Road 66, Marengo, IN, 47140",https://www.saintmichaelschurch.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph Parish,"312 E. High St. , Corydon, IN, 47112",https://www.catholic-community.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph Parish,"125 E. Broadway , Shelbyville, IN, 46176",https://shelbycatholic.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph Parish,"1875 S. County Road 700 W. , North Vernon, IN, 47265",https://www.ccjc3.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joseph University Parish,"113 S. Fifth St., Terre Haute, IN, 47807",http://www.stjoeup.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Jude Parish,"5353 McFarland Road , Indianapolis, IN, 46227",https://www.stjudeindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Jude the Apostle Parish,"300 W. Hillside Ave., Spencer, IN, 47460",https://www.sjabloomington.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Lawrence Parish,"542 Walnut St. , Lawrenceburg, IN, 47205",https://www.stlawrencecc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Lawrence Parish,"6944 E. 46th St. , Indianapolis, IN, 46226-3704",https://www.saintlawrence.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Louis Parish,"13 St. Louis Place , Batesville, IN, 47006",https://www.stlouis-batesville.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Luke the Evangelist Parish,"7575 Holliday Dr., E., Indianapolis, IN, 46260-3697",https://www.stluke.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Malachy Parish,"9833 East County Road 750 North, Brownsburg, IN, 46112",https://stmalachy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Margaret Mary Parish,"2405 S. Seventh St. , Terre Haute, IN, 47802",https://www.smmth.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mark Parish,"5377 Acorn Road. , Tell City, IN, 47586",https://www.thequadparishes.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mark the Evangelist Parish,"535 E. Edgewood Ave. , Indianapolis, IN, 46227",https://www.stmarkindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Martin of Tours Parish,"1709 E. Harrison St. , Martinsville, IN, 46151",https://www.stmtours.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary (Immaculate Conception) Parish,"512 N. Perkins St., Rushville, IN, 46173",https://www.stmaryrush.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary of the Annunciation Parish,"7500 Navilleton Road , Floyds Knobs, IN, 47119",https://smn-sjs.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary of the Immaculate Conception Parish,"203 Fourth St. , Aurora, IN, 47001",https://www.stmaryscc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary Parish,"777 S. 11th St., Mitchell, IN, 47446-1643",https://www.yourcclc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary Parish,"212 Washington St. , North Vernon, IN, 47265",https://www.ccjc3.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary Parish,"415 E. Eighth St., New Albany, IN, 47150",http://www.stmarysna.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary Parish,"2500 St. Mary’s Dr., Lanesville, IN, 47136",https://catholic-community.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary Parish,"317 N. New Jersey St., Indianapolis, IN, 46204-2174",https://saintmarysindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary Parish,"1331 E. Hunter Robbins Way, Greensburg, IN, 47240-2197",https://church.stmarysgreensburg.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary-of-the-Knobs Parish,"5719 Saint Marys Road, Floyds Knobs, IN, 47119-9142",https://www.yoursmk.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Mary-of-the-Woods Parish,"3825 North Arms Place , St. Mary-of-the Woods, IN, 47876",https://www.sacredheart-stmarysvillage.org,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Matthew the Apostle Parish,"4100 E. 56th St. , Indianapolis, IN, 46220",https://www.saintmatt.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Maurice Parish,"8874 Harrison St., Napoleon, IN, 47034",https://www.stmauricechurch.org/index.html,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Meinrad Parish,"19570 N. 4th St., St. Meinrad, IN, 47577",https://www.sbcatholic.church/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Michael Church,"N. 8th St. & Washington St., Cannelton, IN, 47520",https://www.thequadparishes.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Michael Parish,"145 St. Michael Blvd., Brookville, IN, 47012",https://www.brookvilleparishes.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Michael Parish,"519 Jefferson Blvd., Greenfield, IN, 46140",https://www.stmichaelsgrfld.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Michael Parish,"11400 Farmers Lane, NE, Greenville, IN, 47124",https://www.saintmichaelschurch.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Michael Parish,"101 St. Michael Dr., Charlestown, IN, 47111",https://stmichaelcharlestown.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Michael the Archangel Parish,"3354 W. 30th St., Indianapolis, IN,  46222",https://saintmichaelindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Monica Parish,"6131 N. Michigan Road, Indianapolis, IN, 46228",https://www.stmonicaindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Nicholas Parish,"6461 E. St. Nicholas Dr., Sunman, IN, 47041",https://www.stnicholas-sunman.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Patrick Parish,"950 Prospect St.,  Indianapolis, IN, 46203",https://www.stpatrickindy.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Patrick Parish,"208 S. Shelby St., Salem, IN, 47167",http://amartyrs.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Patrick Parish,"1807 Poplar St., Terre Haute, In, 47803",https://www.saintpat.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Paul Catholic Center,"1413 E. 17th St., Bloomington, IN, 47408-1602",http://www.hoosiercatholic.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Paul Parish,"814 Jefferson Street, Tell City, IN, 47586",https://www.thequadparishes.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Paul the Apostle Parish,"202 E. Washington St., Greencastle, IN, 46135",https://stpaul-greencastle.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Peter,"1207 East Road, Brookville, IN, 47012",https://www.brookvilleparishes.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Peter & Paul Cathedral,"1347 N. Meridian St., Indianapolis, In,  46202",http://www.ssppc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Philip Neri Parish,"550 N. Rural St.,  Indianapolis, IN, 46201",https://www.spnindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Philomena & Cecilia Oratory,"16194 St. Mary’s Road, Brookville, IN, 47012",https://www.latinmassbrookville.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Pius V Parish,"330 Franklin St, Tell City, IN, 47586",https://www.thequadparishes.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Pius X Parish,"7200 Sarto Dr., Indianapolis, IN, 46240",https://www.spxparish.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Rita Parish,"1733 Dr. Andrew J. Brown Ave, Indianapolis, IN, 46202-1998",https://www.stritaindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Roch Parish,"3600 S. Pennsylvania St., Indianapolis, IN, 46227",https://www.strochindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Rose of Lima Parish,"114 Lancelot Dr., Franklin, IN, 46131",https://saintrose.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Simon the Apostle Parish,"8155 Oaklandon Road, Indianapolis, IN, 46236-8578",https://www.saintsimon.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Susanna Parish,"1210 E. Main St., Plainfield, IN, 46168",https://www.saintsusannachurch.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Teresa Benedicta of the Cross Parish,"23455 Gavin Lane, Lawrenceburg, IN,  47025",https://www.stteresacc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Therese of the Infant Jesus (Little Flower) Parish,"4720 E. 13th St., Indianapolis, IN, 46201",https://www.littleflowerparish.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Thomas Aquinas Parish,"4625 N. Kenwood Ave., Indianapolis, IN, 46208",https://www.staindy.org/church/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Thomas More Parish,"1200 N. Indiana St. , Mooresville, IN, 46158",https://www.stm-church.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Thomas the Apostle Parish,"523 S. Merrill St., Fortville, IN, 46040",https://stthomasfortville.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Vincent de Paul Parish,"1723 “I” St., Bedford, IN, 47421",https://www.yourcclc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Vincent de Paul Parish,"4218 E. Michigan Road, Shelbyville, IN, 46176",https://shelbycatholic.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
